course_id,date,enrollment,capacity,day_of_week,days_since_start,will_close_in_24h
CSC180,2023-09-25,28,165,0,24,0
CSC180,2023-09-26,30,165,1,25,0
CSC180,2023-09-27,29,165,2,26,0
CSC180,2023-09-28,36,165,3,27,0
CSC180,2023-09-29,34,165,4,28,0
CSC180,2023-09-30,37,165,5,29,0
CSC180,2023-10-01,40,165,6,30,0
CSC180,2023-10-02,43,165,0,31,0
CSC180,2023-10-03,45,165,1,32,0
CSC180,2023-10-04,45,165,2,33,0
CSC180,2023-10-05,51,165,3,34,0
CSC180,2023-10-06,53,165,4,35,0
CSC180,2023-10-07,56,165,5,36,0
CSC180,2023-10-08,61,165,6,37,0
CSC180,2023-10-09,62,165,0,38,0
CSC180,2023-10-10,68,165,1,39,0
CSC180,2023-10-11,71,165,2,40,0
CSC180,2023-10-12,75,165,3,41,0
CSC180,2023-10-13,76,165,4,42,0
CSC180,2023-10-14,81,165,5,43,0
CSC180,2023-10-15,86,165,6,44,0
CSC180,2023-10-16,93,165,0,45,0
CSC180,2023-10-17,93,165,1,46,0
CSC180,2023-10-18,102,165,2,47,0
CSC180,2023-10-19,104,165,3,48,0
CSC180,2023-10-20,110,165,4,49,0
CSC180,2023-10-21,115,165,5,50,0
CSC180,2023-10-22,117,165,6,51,0
CSC180,2023-10-23,118,165,0,52,0
CSC180,2023-10-24,124,165,1,53,0
CSC180,2023-10-25,129,165,2,54,0
CSC180,2023-10-26,130,165,3,55,0
CSC180,2023-10-27,132,165,4,56,0
CSC180,2023-10-28,135,165,5,57,0
CSC180,2023-10-29,138,165,6,58,0
CSC180,2023-10-30,140,165,0,59,0
CSC180,2023-10-31,144,165,1,60,0
CSC180,2023-11-01,149,165,2,61,0
CSC180,2023-11-02,146,165,3,62,0
CSC180,2023-11-03,151,165,4,63,0
CSC180,2023-11-04,154,165,5,64,0
CSC180,2023-11-05,154,165,6,65,0
CSC180,2023-11-06,156,165,0,66,0
CSC180,2023-11-07,155,165,1,67,0
CSC180,2023-11-08,157,165,2,68,1
CSC180,2023-11-09,158,165,3,69,1
CSC180,2023-11-10,159,165,4,70,1
CSC180,2023-11-11,160,165,5,71,1
CSC180,2023-11-12,157,165,6,72,1
CSC180,2023-11-13,161,165,0,73,1
CSC180,2023-11-14,157,165,1,74,1
CSC180,2023-11-15,162,165,2,75,1
CSC180,2023-11-16,159,165,3,76,1
CSC180,2023-11-17,164,165,4,77,1
CSC180,2023-11-18,164,165,5,78,1
CSC180,2023-11-19,161,165,6,79,1
CSC180,2023-11-20,164,165,0,80,1
CSC180,2023-11-21,162,165,1,81,1
CSC180,2023-11-22,164,165,2,82,1
CSC180,2023-11-23,161,165,3,83,1
CSC180,2023-11-24,161,165,4,84,1
CSC180,2023-11-25,164,165,5,85,1
CSC180,2023-11-26,162,165,6,86,1
CSC180,2023-11-27,162,165,0,87,1
CSC180,2023-11-28,164,165,1,88,1
CSC180,2023-11-29,163,165,2,89,1
CSC181,2023-09-01,0,25,4,0,0
CSC181,2023-09-02,0,25,5,1,0
CSC181,2023-09-03,0,25,6,2,0
CSC181,2023-09-04,0,25,0,3,0
CSC181,2023-09-05,0,25,1,4,0
CSC181,2023-09-06,0,25,2,5,0
CSC181,2023-09-07,0,25,3,6,0
CSC181,2023-09-08,0,25,4,7,0
CSC181,2023-09-09,0,25,5,8,0
CSC181,2023-09-10,0,25,6,9,0
CSC181,2023-09-11,0,25,0,10,0
CSC181,2023-09-12,0,25,1,11,0
CSC181,2023-09-13,0,25,2,12,0
CSC181,2023-09-14,1,25,3,13,0
CSC181,2023-09-15,1,25,4,14,0
CSC181,2023-09-16,0,25,5,15,0
CSC181,2023-09-17,1,25,6,16,0
CSC181,2023-09-18,0,25,0,17,0
CSC181,2023-09-19,0,25,1,18,0
CSC181,2023-09-20,1,25,2,19,0
CSC181,2023-09-21,1,25,3,20,0
CSC181,2023-09-22,1,25,4,21,0
CSC181,2023-09-23,2,25,5,22,0
CSC181,2023-09-24,2,25,6,23,0
CSC181,2023-09-25,2,25,0,24,0
CSC181,2023-09-26,2,25,1,25,0
CSC181,2023-09-27,2,25,2,26,0
CSC181,2023-09-28,2,25,3,27,0
CSC181,2023-09-29,4,25,4,28,0
CSC181,2023-09-30,3,25,5,29,0
CSC181,2023-10-01,4,25,6,30,0
CSC181,2023-10-02,4,25,0,31,0
CSC181,2023-10-03,5,25,1,32,0
CSC181,2023-10-04,6,25,2,33,0
CSC181,2023-10-05,6,25,3,34,0
CSC181,2023-10-06,5,25,4,35,0
CSC181,2023-10-07,6,25,5,36,0
CSC181,2023-10-08,6,25,6,37,0
CSC181,2023-10-09,7,25,0,38,0
CSC181,2023-10-10,7,25,1,39,0
CSC181,2023-10-11,9,25,2,40,0
CSC181,2023-10-12,9,25,3,41,0
CSC181,2023-10-13,10,25,4,42,0
CSC181,2023-10-14,11,25,5,43,0
CSC181,2023-10-15,10,25,6,44,0
CSC181,2023-10-16,11,25,0,45,0
CSC181,2023-10-17,12,25,1,46,0
CSC181,2023-10-18,12,25,2,47,0
CSC181,2023-10-19,14,25,3,48,0
CSC181,2023-10-20,13,25,4,49,0
CSC181,2023-10-21,14,25,5,50,0
CSC181,2023-10-22,16,25,6,51,0
CSC181,2023-10-23,15,25,0,52,0
CSC181,2023-10-24,16,25,1,53,0
CSC181,2023-10-25,16,25,2,54,0
CSC181,2023-10-26,17,25,3,55,0
CSC181,2023-10-27,18,25,4,56,0
CSC181,2023-10-28,17,25,5,57,0
CSC181,2023-10-29,18,25,6,58,0
CSC181,2023-10-30,18,25,0,59,0
CSC181,2023-10-31,20,25,1,60,0
CSC181,2023-11-01,19,25,2,61,0
CSC181,2023-11-02,20,25,3,62,0
CSC181,2023-11-03,21,25,4,63,0
CSC181,2023-11-04,21,25,5,64,0
CSC181,2023-11-05,20,25,6,65,0
CSC181,2023-11-06,22,25,0,66,0
CSC181,2023-11-07,21,25,1,67,0
CSC181,2023-11-08,21,25,2,68,0
CSC181,2023-11-09,22,25,3,69,0
CSC181,2023-11-10,21,25,4,70,0
CSC181,2023-11-11,23,25,5,71,0
CSC181,2023-11-12,23,25,6,72,0
CSC181,2023-11-13,22,25,0,73,0
CSC181,2023-11-14,23,25,1,74,0
CSC181,2023-11-15,22,25,2,75,0
CSC181,2023-11-16,22,25,3,76,0
CSC181,2023-11-17,22,25,4,77,0
CSC181,2023-11-18,23,25,5,78,0
CSC181,2023-11-19,23,25,6,79,0
CSC181,2023-11-20,23,25,0,80,0
CSC181,2023-11-21,23,25,1,81,0
CSC181,2023-11-22,24,25,2,82,1
CSC181,2023-11-23,23,25,3,83,0
CSC181,2023-11-24,24,25,4,84,1
CSC181,2023-11-25,23,25,5,85,0
CSC181,2023-11-26,24,25,6,86,1
CSC181,2023-11-27,24,25,0,87,1
CSC181,2023-11-28,24,25,1,88,1
CSC181,2023-11-29,24,25,2,89,1
CSC182,2023-09-01,11,145,4,0,0
CSC182,2023-09-02,11,145,5,1,0
CSC182,2023-09-03,10,145,6,2,0
CSC182,2023-09-04,12,145,0,3,0
CSC182,2023-09-05,10,145,1,4,0
CSC182,2023-09-06,10,145,2,5,0
CSC182,2023-09-07,11,145,3,6,0
CSC182,2023-09-08,12,145,4,7,0
CSC182,2023-09-09,10,145,5,8,0
CSC182,2023-09-10,11,145,6,9,0
CSC182,2023-09-11,9,145,0,10,0
CSC182,2023-09-12,11,145,1,11,0
CSC182,2023-09-13,12,145,2,12,0
CSC182,2023-09-14,10,145,3,13,0
CSC182,2023-09-15,10,145,4,14,0
CSC182,2023-09-16,11,145,5,15,0
CSC182,2023-09-17,12,145,6,16,0
CSC182,2023-09-18,12,145,0,17,0
CSC182,2023-09-19,11,145,1,18,0
CSC182,2023-09-20,12,145,2,19,0
CSC182,2023-09-21,13,145,3,20,0
CSC182,2023-09-22,13,145,4,21,0
CSC182,2023-09-23,14,145,5,22,0
CSC182,2023-09-24,17,145,6,23,0
CSC182,2023-09-25,17,145,0,24,0
CSC182,2023-09-26,17,145,1,25,0
CSC182,2023-09-27,19,145,2,26,0
CSC182,2023-09-28,19,145,3,27,0
CSC182,2023-09-29,20,145,4,28,0
CSC182,2023-09-30,23,145,5,29,0
CSC182,2023-10-01,24,145,6,30,0
CSC182,2023-10-02,27,145,0,31,0
CSC182,2023-10-03,29,145,1,32,0
CSC182,2023-10-04,32,145,2,33,0
CSC182,2023-10-05,32,145,3,34,0
CSC182,2023-10-06,36,145,4,35,0
CSC182,2023-10-07,40,145,5,36,0
CSC182,2023-10-08,41,145,6,37,0
CSC182,2023-10-09,45,145,0,38,0
CSC182,2023-10-10,48,145,1,39,0
CSC182,2023-10-11,55,145,2,40,0
CSC182,2023-10-12,60,145,3,41,0
CSC182,2023-10-13,62,145,4,42,0
CSC182,2023-10-14,66,145,5,43,0
CSC182,2023-10-15,72,145,6,44,0
CSC182,2023-10-16,78,145,0,45,0
CSC182,2023-10-17,83,145,1,46,0
CSC182,2023-10-18,88,145,2,47,0
CSC182,2023-10-19,93,145,3,48,0
CSC182,2023-10-20,94,145,4,49,0
CSC182,2023-10-21,102,145,5,50,0
CSC182,2023-10-22,104,145,6,51,0
CSC182,2023-10-23,109,145,0,52,0
CSC182,2023-10-24,113,145,1,53,0
CSC182,2023-10-25,117,145,2,54,0
CSC182,2023-10-26,118,145,3,55,0
CSC182,2023-10-27,120,145,4,56,0
CSC182,2023-10-28,124,145,5,57,0
CSC182,2023-10-29,126,145,6,58,0
CSC182,2023-10-30,127,145,0,59,0
CSC182,2023-10-31,130,145,1,60,0
CSC182,2023-11-01,130,145,2,61,0
CSC182,2023-11-02,133,145,3,62,0
CSC182,2023-11-03,133,145,4,63,0
CSC182,2023-11-04,137,145,5,64,0
CSC182,2023-11-05,136,145,6,65,0
CSC182,2023-11-06,136,145,0,66,0
CSC182,2023-11-07,137,145,1,67,0
CSC182,2023-11-08,138,145,2,68,1
CSC182,2023-11-09,138,145,3,69,1
CSC182,2023-11-10,141,145,4,70,1
CSC182,2023-11-11,142,145,5,71,1
CSC182,2023-11-12,142,145,6,72,1
CSC182,2023-11-13,142,145,0,73,1
CSC182,2023-11-14,142,145,1,74,1
CSC182,2023-11-15,142,145,2,75,1
CSC182,2023-11-16,141,145,3,76,1
CSC182,2023-11-17,144,145,4,77,1
CSC182,2023-11-18,143,145,5,78,1
CSC182,2023-11-19,142,145,6,79,1
CSC182,2023-11-20,145,145,0,80,1
CSC182,2023-11-21,145,145,1,81,1
CSC182,2023-11-22,142,145,2,82,1
CSC182,2023-11-23,144,145,3,83,1
CSC182,2023-11-24,145,145,4,84,1
CSC182,2023-11-25,144,145,5,85,1
CSC182,2023-11-26,142,145,6,86,1
CSC182,2023-11-27,142,145,0,87,1
CSC182,2023-11-28,145,145,1,88,1
CSC182,2023-11-29,144,145,2,89,1
CSC183,2023-09-01,13,72,4,0,0
CSC183,2023-09-02,13,72,5,1,0
CSC183,2023-09-03,12,72,6,2,0
CSC183,2023-09-04,14,72,0,3,0
CSC183,2023-09-05,13,72,1,4,0
CSC183,2023-09-06,14,72,2,5,0
CSC183,2023-09-07,13,72,3,6,0
CSC183,2023-09-08,14,72,4,7,0
CSC183,2023-09-09,14,72,5,8,0
CSC183,2023-09-10,14,72,6,9,0
CSC183,2023-09-11,14,72,0,10,0
CSC183,2023-09-12,15,72,1,11,0
CSC183,2023-09-13,14,72,2,12,0
CSC183,2023-09-14,15,72,3,13,0
CSC183,2023-09-15,14,72,4,14,0
CSC183,2023-09-16,15,72,5,15,0
CSC183,2023-09-17,15,72,6,16,0
CSC183,2023-09-18,16,72,0,17,0
CSC183,2023-09-19,16,72,1,18,0
CSC183,2023-09-20,17,72,2,19,0
CSC183,2023-09-21,17,72,3,20,0
CSC183,2023-09-22,17,72,4,21,0
CSC183,2023-09-23,17,72,5,22,0
CSC183,2023-09-24,18,72,6,23,0
CSC183,2023-09-25,19,72,0,24,0
CSC183,2023-09-26,19,72,1,25,0
CSC183,2023-09-27,20,72,2,26,0
CSC183,2023-09-28,20,72,3,27,0
CSC183,2023-09-29,22,72,4,28,0
CSC183,2023-09-30,23,72,5,29,0
CSC183,2023-10-01,23,72,6,30,0
CSC183,2023-10-02,25,72,0,31,0
CSC183,2023-10-03,26,72,1,32,0
CSC183,2023-10-04,26,72,2,33,0
CSC183,2023-10-05,28,72,3,34,0
CSC183,2023-10-06,29,72,4,35,0
CSC183,2023-10-07,30,72,5,36,0
CSC183,2023-10-08,30,72,6,37,0
CSC183,2023-10-09,31,72,0,38,0
CSC183,2023-10-10,34,72,1,39,0
CSC183,2023-10-11,34,72,2,40,0
CSC183,2023-10-12,36,72,3,41,0
CSC183,2023-10-13,38,72,4,42,0
CSC183,2023-10-14,39,72,5,43,0
CSC183,2023-10-15,41,72,6,44,0
CSC183,2023-10-16,41,72,0,45,0
CSC183,2023-10-17,43,72,1,46,0
CSC183,2023-10-18,44,72,2,47,0
CSC183,2023-10-19,46,72,3,48,0
CSC183,2023-10-20,47,72,4,49,0
CSC183,2023-10-21,48,72,5,50,0
CSC183,2023-10-22,50,72,6,51,0
CSC183,2023-10-23,52,72,0,52,0
CSC183,2023-10-24,52,72,1,53,0
CSC183,2023-10-25,53,72,2,54,0
CSC183,2023-10-26,54,72,3,55,0
CSC183,2023-10-27,55,72,4,56,0
CSC183,2023-10-28,57,72,5,57,0
CSC183,2023-10-29,57,72,6,58,0
CSC183,2023-10-30,59,72,0,59,0
CSC183,2023-10-31,59,72,1,60,0
CSC183,2023-11-01,60,72,2,61,0
CSC183,2023-11-02,61,72,3,62,0
CSC183,2023-11-03,62,72,4,63,0
CSC183,2023-11-04,63,72,5,64,0
CSC183,2023-11-05,64,72,6,65,0
CSC183,2023-11-06,64,72,0,66,0
CSC183,2023-11-07,64,72,1,67,0
CSC183,2023-11-08,66,72,2,68,0
CSC183,2023-11-09,65,72,3,69,0
CSC183,2023-11-10,67,72,4,70,0
CSC183,2023-11-11,66,72,5,71,0
CSC183,2023-11-12,66,72,6,72,0
CSC183,2023-11-13,68,72,0,73,0
CSC183,2023-11-14,68,72,1,74,0
CSC183,2023-11-15,67,72,2,75,0
CSC183,2023-11-16,68,72,3,76,0
CSC183,2023-11-17,69,72,4,77,1
CSC183,2023-11-18,68,72,5,78,0
CSC183,2023-11-19,68,72,6,79,0
CSC183,2023-11-20,69,72,0,80,1
CSC183,2023-11-21,69,72,1,81,1
CSC183,2023-11-22,69,72,2,82,1
CSC183,2023-11-23,70,72,3,83,1
CSC183,2023-11-24,69,72,4,84,1
CSC183,2023-11-25,70,72,5,85,1
CSC183,2023-11-26,70,72,6,86,1
CSC183,2023-11-27,69,72,0,87,1
CSC183,2023-11-28,71,72,1,88,1
CSC183,2023-11-29,71,72,2,89,1
CSC184,2023-09-01,3,122,4,0,0
CSC184,2023-09-02,8,122,5,1,0
CSC184,2023-09-03,7,122,6,2,0
CSC184,2023-09-04,7,122,0,3,0
CSC184,2023-09-05,11,122,1,4,0
CSC184,2023-09-06,11,122,2,5,0
CSC184,2023-09-07,11,122,3,6,0
CSC184,2023-09-08,9,122,4,7,0
CSC184,2023-09-09,11,122,5,8,0
CSC184,2023-09-10,12,122,6,9,0
CSC184,2023-09-11,13,122,0,10,0
CSC184,2023-09-12,14,122,1,11,0
CSC184,2023-09-13,14,122,2,12,0
CSC184,2023-09-14,13,122,3,13,0
CSC184,2023-09-15,16,122,4,14,0
CSC184,2023-09-16,15,122,5,15,0
CSC184,2023-09-17,18,122,6,16,0
CSC184,2023-09-18,19,122,0,17,0
CSC184,2023-09-19,19,122,1,18,0
CSC184,2023-09-20,22,122,2,19,0
CSC184,2023-09-21,20,122,3,20,0
CSC184,2023-09-22,22,122,4,21,0
CSC184,2023-09-23,25,122,5,22,0
CSC184,2023-09-24,26,122,6,23,0
CSC184,2023-09-25,24,122,0,24,0
CSC184,2023-09-26,26,122,1,25,0
CSC184,2023-09-27,28,122,2,26,0
CSC184,2023-09-28,30,122,3,27,0
CSC184,2023-09-29,33,122,4,28,0
CSC184,2023-09-30,31,122,5,29,0
CSC184,2023-10-01,36,122,6,30,0
CSC184,2023-10-02,36,122,0,31,0
CSC184,2023-10-03,36,122,1,32,0
CSC184,2023-10-04,41,122,2,33,0
CSC184,2023-10-05,39,122,3,34,0
CSC184,2023-10-06,41,122,4,35,0
CSC184,2023-10-07,44,122,5,36,0
CSC184,2023-10-08,47,122,6,37,0
CSC184,2023-10-09,47,122,0,38,0
CSC184,2023-10-10,51,122,1,39,0
CSC184,2023-10-11,53,122,2,40,0
CSC184,2023-10-12,53,122,3,41,0
CSC184,2023-10-13,57,122,4,42,0
CSC184,2023-10-14,59,122,5,43,0
CSC184,2023-10-15,60,122,6,44,0
CSC184,2023-10-16,60,122,0,45,0
CSC184,2023-10-17,64,122,1,46,0
CSC184,2023-10-18,65,122,2,47,0
CSC184,2023-10-19,66,122,3,48,0
CSC184,2023-10-20,68,122,4,49,0
CSC184,2023-10-21,71,122,5,50,0
CSC184,2023-10-22,73,122,6,51,0
CSC184,2023-10-23,76,122,0,52,0
CSC184,2023-10-24,75,122,1,53,0
CSC184,2023-10-25,78,122,2,54,0
CSC184,2023-10-26,82,122,3,55,0
CSC184,2023-10-27,84,122,4,56,0
CSC184,2023-10-28,85,122,5,57,0
CSC184,2023-10-29,87,122,6,58,0
CSC184,2023-10-30,86,122,0,59,0
CSC184,2023-10-31,90,122,1,60,0
CSC184,2023-11-01,89,122,2,61,0
CSC184,2023-11-02,93,122,3,62,0
CSC184,2023-11-03,94,122,4,63,0
CSC184,2023-11-04,94,122,5,64,0
CSC184,2023-11-05,96,122,6,65,0
CSC184,2023-11-06,97,122,0,66,0
CSC184,2023-11-07,98,122,1,67,0
CSC184,2023-11-08,99,122,2,68,0
CSC184,2023-11-09,100,122,3,69,0
CSC184,2023-11-10,103,122,4,70,0
CSC184,2023-11-11,104,122,5,71,0
CSC184,2023-11-12,102,122,6,72,0
CSC184,2023-11-13,105,122,0,73,0
CSC184,2023-11-14,107,122,1,74,0
CSC184,2023-11-15,105,122,2,75,0
CSC184,2023-11-16,106,122,3,76,0
CSC184,2023-11-17,109,122,4,77,0
CSC184,2023-11-18,109,122,5,78,0
CSC184,2023-11-19,111,122,6,79,0
CSC184,2023-11-20,111,122,0,80,0
CSC184,2023-11-21,109,122,1,81,0
CSC184,2023-11-22,110,122,2,82,0
CSC184,2023-11-23,111,122,3,83,0
CSC184,2023-11-24,112,122,4,84,0
CSC184,2023-11-25,112,122,5,85,0
CSC184,2023-11-26,115,122,6,86,0
CSC184,2023-11-27,113,122,0,87,0
CSC184,2023-11-28,114,122,1,88,0
CSC184,2023-11-29,113,122,2,89,0
CSC185,2023-09-01,5,85,4,0,0
CSC185,2023-09-02,5,85,5,1,0
CSC185,2023-09-03,5,85,6,2,0
CSC185,2023-09-04,5,85,0,3,0
CSC185,2023-09-05,4,85,1,4,0
CSC185,2023-09-06,5,85,2,5,0
CSC185,2023-09-07,5,85,3,6,0
CSC185,2023-09-08,5,85,4,7,0
CSC185,2023-09-09,5,85,5,8,0
CSC185,2023-09-10,4,85,6,9,0
CSC185,2023-09-11,4,85,0,10,0
CSC185,2023-09-12,4,85,1,11,0
CSC185,2023-09-13,6,85,2,12,0
CSC185,2023-09-14,6,85,3,13,0
CSC185,2023-09-15,5,85,4,14,0
CSC185,2023-09-16,6,85,5,15,0
CSC185,2023-09-17,6,85,6,16,0
CSC185,2023-09-18,6,85,0,17,0
CSC185,2023-09-19,6,85,1,18,0
CSC185,2023-09-20,6,85,2,19,0
CSC185,2023-09-21,8,85,3,20,0
CSC185,2023-09-22,8,85,4,21,0
CSC185,2023-09-23,8,85,5,22,0
CSC185,2023-09-24,8,85,6,23,0
CSC185,2023-09-25,9,85,0,24,0
CSC185,2023-09-26,9,85,1,25,0
CSC185,2023-09-27,11,85,2,26,0
CSC185,2023-09-28,11,85,3,27,0
CSC185,2023-09-29,11,85,4,28,0
CSC185,2023-09-30,12,85,5,29,0
CSC185,2023-10-01,15,85,6,30,0
CSC185,2023-10-02,16,85,0,31,0
CSC185,2023-10-03,16,85,1,32,0
CSC185,2023-10-04,18,85,2,33,0
CSC185,2023-10-05,19,85,3,34,0
CSC185,2023-10-06,22,85,4,35,0
CSC185,2023-10-07,23,85,5,36,0
CSC185,2023-10-08,24,85,6,37,0
CSC185,2023-10-09,27,85,0,38,0
CSC185,2023-10-10,30,85,1,39,0
CSC185,2023-10-11,31,85,2,40,0
CSC185,2023-10-12,34,85,3,41,0
CSC185,2023-10-13,37,85,4,42,0
CSC185,2023-10-14,39,85,5,43,0
CSC185,2023-10-15,42,85,6,44,0
CSC185,2023-10-16,44,85,0,45,0
CSC185,2023-10-17,46,85,1,46,0
CSC185,2023-10-18,49,85,2,47,0
CSC185,2023-10-19,51,85,3,48,0
CSC185,2023-10-20,54,85,4,49,0
CSC185,2023-10-21,57,85,5,50,0
CSC185,2023-10-22,59,85,6,51,0
CSC185,2023-10-23,61,85,0,52,0
CSC185,2023-10-24,64,85,1,53,0
CSC185,2023-10-25,64,85,2,54,0
CSC185,2023-10-26,66,85,3,55,0
CSC185,2023-10-27,68,85,4,56,0
CSC185,2023-10-28,71,85,5,57,0
CSC185,2023-10-29,71,85,6,58,0
CSC185,2023-10-30,72,85,0,59,0
CSC185,2023-10-31,74,85,1,60,0
CSC185,2023-11-01,76,85,2,61,0
CSC185,2023-11-02,76,85,3,62,0
CSC185,2023-11-03,77,85,4,63,0
CSC185,2023-11-04,78,85,5,64,0
CSC185,2023-11-05,78,85,6,65,0
CSC185,2023-11-06,80,85,0,66,0
CSC185,2023-11-07,80,85,1,67,0
CSC185,2023-11-08,80,85,2,68,0
CSC185,2023-11-09,81,85,3,69,1
CSC185,2023-11-10,81,85,4,70,1
CSC185,2023-11-11,82,85,5,71,1
CSC185,2023-11-12,82,85,6,72,1
CSC185,2023-11-13,81,85,0,73,1
CSC185,2023-11-14,82,85,1,74,1
CSC185,2023-11-15,83,85,2,75,1
CSC185,2023-11-16,82,85,3,76,1
CSC185,2023-11-17,82,85,4,77,1
CSC185,2023-11-18,82,85,5,78,1
CSC185,2023-11-19,83,85,6,79,1
CSC185,2023-11-20,84,85,0,80,1
CSC185,2023-11-21,84,85,1,81,1
CSC185,2023-11-22,83,85,2,82,1
CSC185,2023-11-23,84,85,3,83,1
CSC185,2023-11-24,83,85,4,84,1
CSC185,2023-11-25,84,85,5,85,1
CSC185,2023-11-26,84,85,6,86,1
CSC185,2023-11-27,83,85,0,87,1
CSC185,2023-11-28,84,85,1,88,1
CSC185,2023-11-29,84,85,2,89,1
CSC186,2023-09-01,21,113,4,0,0
CSC186,2023-09-02,22,113,5,1,0
CSC186,2023-09-03,23,113,6,2,0
CSC186,2023-09-04,20,113,0,3,0
CSC186,2023-09-05,21,113,1,4,0
CSC186,2023-09-06,20,113,2,5,0
CSC186,2023-09-07,21,113,3,6,0
CSC186,2023-09-08,23,113,4,7,0
CSC186,2023-09-09,23,113,5,8,0
CSC186,2023-09-10,23,113,6,9,0
CSC186,2023-09-11,22,113,0,10,0
CSC186,2023-09-12,24,113,1,11,0
CSC186,2023-09-13,22,113,2,12,0
CSC186,2023-09-14,25,113,3,13,0
CSC186,2023-09-15,25,113,4,14,0
CSC186,2023-09-16,26,113,5,15,0
CSC186,2023-09-17,26,113,6,16,0
CSC186,2023-09-18,24,113,0,17,0
CSC186,2023-09-19,27,113,1,18,0
CSC186,2023-09-20,25,113,2,19,0
CSC186,2023-09-21,28,113,3,20,0
CSC186,2023-09-22,28,113,4,21,0
CSC186,2023-09-23,27,113,5,22,0
CSC186,2023-09-24,29,113,6,23,0
CSC186,2023-09-25,31,113,0,24,0
CSC186,2023-09-26,30,113,1,25,0
CSC186,2023-09-27,31,113,2,26,0
CSC186,2023-09-28,31,113,3,27,0
CSC186,2023-09-29,33,113,4,28,0
CSC186,2023-09-30,33,113,5,29,0
CSC186,2023-10-01,38,113,6,30,0
CSC186,2023-10-02,36,113,0,31,0
CSC186,2023-10-03,40,113,1,32,0
CSC186,2023-10-04,39,113,2,33,0
CSC186,2023-10-05,44,113,3,34,0
CSC186,2023-10-06,46,113,4,35,0
CSC186,2023-10-07,46,113,5,36,0
CSC186,2023-10-08,48,113,6,37,0
CSC186,2023-10-09,50,113,0,38,0
CSC186,2023-10-10,52,113,1,39,0
CSC186,2023-10-11,54,113,2,40,0
CSC186,2023-10-12,55,113,3,41,0
CSC186,2023-10-13,60,113,4,42,0
CSC186,2023-10-14,62,113,5,43,0
CSC186,2023-10-15,65,113,6,44,0
CSC186,2023-10-16,67,113,0,45,0
CSC186,2023-10-17,70,113,1,46,0
CSC186,2023-10-18,69,113,2,47,0
CSC186,2023-10-19,74,113,3,48,0
CSC186,2023-10-20,77,113,4,49,0
CSC186,2023-10-21,79,113,5,50,0
CSC186,2023-10-22,79,113,6,51,0
CSC186,2023-10-23,80,113,0,52,0
CSC186,2023-10-24,83,113,1,53,0
CSC186,2023-10-25,84,113,2,54,0
CSC186,2023-10-26,87,113,3,55,0
CSC186,2023-10-27,88,113,4,56,0
CSC186,2023-10-28,90,113,5,57,0
CSC186,2023-10-29,93,113,6,58,0
CSC186,2023-10-30,95,113,0,59,0
CSC186,2023-10-31,95,113,1,60,0
CSC186,2023-11-01,99,113,2,61,0
CSC186,2023-11-02,97,113,3,62,0
CSC186,2023-11-03,99,113,4,63,0
CSC186,2023-11-04,102,113,5,64,0
CSC186,2023-11-05,101,113,6,65,0
CSC186,2023-11-06,103,113,0,66,0
CSC186,2023-11-07,104,113,1,67,0
CSC186,2023-11-08,103,113,2,68,0
CSC186,2023-11-09,104,113,3,69,0
CSC186,2023-11-10,107,113,4,70,0
CSC186,2023-11-11,108,113,5,71,1
CSC186,2023-11-12,107,113,6,72,0
CSC186,2023-11-13,107,113,0,73,0
CSC186,2023-11-14,107,113,1,74,0
CSC186,2023-11-15,108,113,2,75,1
CSC186,2023-11-16,110,113,3,76,1
CSC186,2023-11-17,109,113,4,77,1
CSC186,2023-11-18,111,113,5,78,1
CSC186,2023-11-19,110,113,6,79,1
CSC186,2023-11-20,110,113,0,80,1
CSC186,2023-11-21,109,113,1,81,1
CSC186,2023-11-22,109,113,2,82,1
CSC186,2023-11-23,111,113,3,83,1
CSC186,2023-11-24,112,113,4,84,1
CSC186,2023-11-25,109,113,5,85,1
CSC186,2023-11-26,110,113,6,86,1
CSC186,2023-11-27,112,113,0,87,1
CSC186,2023-11-28,112,113,1,88,1
CSC186,2023-11-29,111,113,2,89,1
CSC187,2023-09-01,2,68,4,0,0
CSC187,2023-09-02,1,68,5,1,0
CSC187,2023-09-03,1,68,6,2,0
CSC187,2023-09-04,2,68,0,3,0
CSC187,2023-09-05,1,68,1,4,0
CSC187,2023-09-06,1,68,2,5,0
CSC187,2023-09-07,2,68,3,6,0
CSC187,2023-09-08,2,68,4,7,0
CSC187,2023-09-09,2,68,5,8,0
CSC187,2023-09-10,2,68,6,9,0
CSC187,2023-09-11,1,68,0,10,0
CSC187,2023-09-12,2,68,1,11,0
CSC187,2023-09-13,2,68,2,12,0
CSC187,2023-09-14,3,68,3,13,0
CSC187,2023-09-15,2,68,4,14,0
CSC187,2023-09-16,3,68,5,15,0
CSC187,2023-09-17,2,68,6,16,0
CSC187,2023-09-18,3,68,0,17,0
CSC187,2023-09-19,3,68,1,18,0
CSC187,2023-09-20,4,68,2,19,0
CSC187,2023-09-21,4,68,3,20,0
CSC187,2023-09-22,5,68,4,21,0
CSC187,2023-09-23,5,68,5,22,0
CSC187,2023-09-24,6,68,6,23,0
CSC187,2023-09-25,5,68,0,24,0
CSC187,2023-09-26,7,68,1,25,0
CSC187,2023-09-27,7,68,2,26,0
CSC187,2023-09-28,8,68,3,27,0
